##### ##### #####
Kp=0.0006500
Kd=0.0015000
Samples=600
Period=0.0020
-3.7903 , -0.4379
-4.2551 , -0.4649
-4.5544 , -0.2993
-5.1679 , -0.6135
-3.9278 , 1.2401
-3.5954 , 0.3324
-3.5209 , 0.0744
-3.1246 , 0.3964
-3.1867 , -0.0621
-2.7566 , 0.4301
-2.8037 , -0.0471
-2.4163 , 0.3873
-1.8460 , 0.5703
-1.8319 , 0.0141
-1.5085 , 0.3235
-0.9773 , 0.5311
-0.0883 , 0.8890
-0.1248 , -0.0365
0.3913 , 0.5161
1.0823 , 0.6909
1.4167 , 0.3344
1.5873 , 0.1706
1.7890 , 0.2016
2.2969 , 0.5080
2.4835 , 0.1866
2.8466 , 0.3631
30.1649 , 27.3183
3.4932 , -26.6717
3.5442 , 0.0510
3.7988 , 0.2546
29.3179 , 25.5191
4.1207 , -25.1972
4.1810 , 0.0604
4.3385 , 0.1575
4.5240 , 0.1855
4.6495 , 0.1254
5.2265 , 0.5770
28.6629 , 23.4364
5.5992 , -23.0637
28.3870 , 22.7877
5.5427 , -22.8443
5.7768 , 0.2341
5.8354 , 0.0586
5.9994 , 0.1640
6.1008 , 0.1014
6.3931 , 0.2924
6.6377 , 0.2445
6.3294 , -0.3083
6.1315 , -0.1979
6.2141 , 0.0826
6.3136 , 0.0995
6.2767 , -0.0368
6.4845 , 0.2077
28.1304 , 21.6459
6.7662 , -21.3642
6.6266 , -0.1396
6.6487 , 0.0221
6.6432 , -0.0055
6.6487 , 0.0055
6.6598 , 0.0111
6.8114 , 0.1516
6.7549 , -0.0565
6.8228 , 0.0679
6.7493 , -0.0735
24.4975 , 17.7482
6.8972 , -17.6003
25.4301 , 18.5330
6.8171 , -18.6130
7.5232 , 0.7061
7.8195 , 0.2963
24.0224 , 16.2028
6.7436 , -17.2787
6.5880 , -0.1556
6.5661 , -0.0219
27.5251 , 20.9590
7.1134 , -20.4117
6.7436 , -0.3697
6.5990 , -0.1446
6.5935 , -0.0055
28.1221 , 21.5285
6.6487 , -21.4733
6.6321 , -0.0166
6.5935 , -0.0386
6.6321 , 0.0386
24.5752 , 17.9430
6.5442 , -18.0309
7.2392 , 0.6950
7.3489 , 0.1097
6.3294 , -1.0195
28.2371 , 21.9077
6.2872 , -21.9499
6.3771 , 0.0899
7.0425 , 0.6653
7.1371 , 0.0947
7.0896 , -0.0475
25.8573 , 18.7677
7.1015 , -18.7558
6.4521 , -0.6494
6.9202 , 0.4681
7.0542 , 0.1340
6.0753 , -0.9790
6.0550 , -0.0203
6.0195 , -0.0354
6.0044 , -0.0151
6.1212 , 0.1168
5.9643 , -0.1570
26.8398 , 20.8756
5.9543 , -20.8856
6.5935 , 0.6393
6.9665 , 0.3730
6.0600 , -0.9065
6.2977 , 0.2377
6.0499 , -0.2479
6.7549 , 0.7050
6.0499 , -0.7050
6.4791 , 0.4292
6.0651 , -0.4139
6.2820 , 0.2169
6.5170 , 0.2350
6.4306 , -0.0864
6.2715 , -0.1591
6.0195 , -0.2520
6.3030 , 0.2835
6.1264 , -0.1767
6.4737 , 0.3473
6.3825 , -0.0912
6.2089 , -0.1736
6.3188 , 0.1099
28.8273 , 22.5085
6.4145 , -22.4128
6.2089 , -0.2056
6.3985 , 0.1896
6.1161 , -0.2824
27.3987 , 21.2826
6.1418 , -21.2570
6.1985 , 0.0568
6.1623 , -0.0362
6.3931 , 0.2308
7.2877 , 0.8946
7.3797 , 0.0920
7.4918 , 0.1120
7.2695 , -0.2223
6.2506 , -1.0189
6.2193 , -0.0313
6.2141 , -0.0052
6.1778 , -0.0363
6.5935 , 0.4157
7.3060 , 0.7125
6.8857 , -0.4204
6.4199 , -0.4658
7.2634 , 0.8436
6.4199 , -0.8436
7.2817 , 0.8618
6.5661 , -0.7156
6.7268 , 0.1607
6.3931 , -0.3337
6.5716 , 0.1785
6.2245 , -0.3471
6.7380 , 0.5135
6.8914 , 0.1534
6.3136 , -0.5779
6.6709 , 0.3574
6.8570 , 0.1861
6.7831 , -0.0739
6.5825 , -0.2006
6.1623 , -0.4202
27.2207 , 21.0584
6.4683 , -20.7525
28.8001 , 22.3319
6.5224 , -22.2777
6.3665 , -0.1559
6.5716 , 0.2051
6.3347 , -0.2369
28.7915 , 22.4569
6.4467 , -22.3448
6.3030 , -0.1437
6.5061 , 0.2031
6.5606 , 0.0545
6.5606 , 0.0000
6.7775 , 0.2168
7.0249 , 0.2474
6.8228 , -0.2021
6.7718 , -0.0510
6.7831 , 0.0113
7.0601 , 0.2770
7.3797 , 0.3196
6.8456 , -0.5341
7.1850 , 0.3394
7.2030 , 0.0180
7.7933 , 0.5903
7.4169 , -0.3764
7.7867 , 0.3698
7.6376 , -0.1491
7.9996 , 0.3619
7.9123 , -0.0873
8.1568 , 0.2445
8.2263 , 0.0695
8.1914 , -0.0348
8.8696 , 0.6781
9.5951 , 0.7255
9.5697 , -0.0254
9.2149 , -0.3547
8.9157 , -0.2992
9.0401 , 0.1244
8.9776 , -0.0625
9.9521 , 0.9744
10.1421 , 0.1900
10.4609 , 0.3188
10.9982 , 0.5373
10.8247 , -0.1735
10.5283 , -0.2964
11.2078 , 0.6795
10.8449 , -0.3629
10.9570 , 0.1121
11.2826 , 0.3256
11.5897 , 0.3071
12.2945 , 0.7047
12.5706 , 0.2761
12.3068 , -0.2638
13.3936 , 1.0868
13.8636 , 0.4700
0.0000 , 0.0000
15.3412 , 15.3412
15.1967 , -0.1446
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
